date,supplier_id,supplier_name,component_id,component_name,lead_time_days,order_quantity,on_time_delivery,supplier_tier,supplier_region
2025-05-19,SUP002,Global Plastics,COMP_B,Polymer X,22,2908,1,Tier2,Europe
2025-05-20,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6736,0,Tier1,Asia
2025-05-20,SUP002,Global Plastics,COMP_B,Polymer X,22,3355,1,Tier2,Europe
2025-05-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6642,1,Tier1,Asia
2025-05-21,SUP002,Global Plastics,COMP_B,Polymer X,22,3055,1,Tier2,Europe
2025-05-22,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5124,0,Tier1,Asia
2025-05-22,SUP002,Global Plastics,COMP_B,Polymer X,22,1621,1,Tier2,Europe
2025-05-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4186,1,Tier1,Asia
2025-05-23,SUP002,Global Plastics,COMP_B,Polymer X,22,957,1,Tier2,Europe
2025-05-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5240,1,Tier1,Asia
2025-05-24,SUP002,Global Plastics,COMP_B,Polymer X,22,4374,1,Tier2,Europe
2025-05-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3730,1,Tier1,Asia
2025-05-25,SUP002,Global Plastics,COMP_B,Polymer X,24,3731,1,Tier2,Europe
2025-05-26,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5003,0,Tier1,Asia
2025-05-26,SUP002,Global Plastics,COMP_B,Polymer X,32,3358,0,Tier2,Europe
2025-05-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4480,1,Tier1,Asia
2025-05-27,SUP002,Global Plastics,COMP_B,Polymer X,22,4246,1,Tier2,Europe
2025-05-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4732,1,Tier1,Asia
2025-05-28,SUP002,Global Plastics,COMP_B,Polymer X,32,1485,0,Tier2,Europe
2025-05-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3159,1,Tier1,Asia
2025-05-29,SUP002,Global Plastics,COMP_B,Polymer X,22,2736,1,Tier2,Europe
2025-05-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5015,1,Tier1,Asia
2025-05-30,SUP002,Global Plastics,COMP_B,Polymer X,24,3727,1,Tier2,Europe
2025-05-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5234,1,Tier1,Asia
2025-05-31,SUP002,Global Plastics,COMP_B,Polymer X,24,4855,1,Tier2,Europe
2025-06-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3138,1,Tier1,Asia
2025-06-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3231,1,Tier2,Europe
2025-06-02,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5190,0,Tier1,Asia
2025-06-02,SUP002,Global Plastics,COMP_B,Polymer X,22,1781,1,Tier2,Europe
2025-06-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5488,1,Tier1,Asia
2025-06-03,SUP002,Global Plastics,COMP_B,Polymer X,24,2048,1,Tier2,Europe
2025-06-04,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6254,1,Tier1,Asia
2025-06-04,SUP002,Global Plastics,COMP_B,Polymer X,27,5430,0,Tier2,Europe
2025-06-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5627,1,Tier1,Asia
2025-06-05,SUP002,Global Plastics,COMP_B,Polymer X,22,2330,1,Tier2,Europe
2025-06-06,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4969,1,Tier1,Asia
2025-06-06,SUP002,Global Plastics,COMP_B,Polymer X,22,1060,1,Tier2,Europe
2025-06-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6818,1,Tier1,Asia
2025-06-07,SUP002,Global Plastics,COMP_B,Polymer X,22,3798,1,Tier2,Europe
2025-06-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6383,1,Tier1,Asia
2025-06-08,SUP002,Global Plastics,COMP_B,Polymer X,24,5134,1,Tier2,Europe
2025-06-09,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4988,1,Tier1,Asia
2025-06-09,SUP002,Global Plastics,COMP_B,Polymer X,27,506,0,Tier2,Europe
2025-06-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6275,1,Tier1,Asia
2025-06-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2539,1,Tier2,Europe
2025-06-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5792,1,Tier1,Asia
2025-06-11,SUP002,Global Plastics,COMP_B,Polymer X,24,2641,1,Tier2,Europe
2025-06-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5953,1,Tier1,Asia
2025-06-12,SUP002,Global Plastics,COMP_B,Polymer X,24,2758,1,Tier2,Europe
2025-06-13,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4830,1,Tier1,Asia
2025-06-13,SUP002,Global Plastics,COMP_B,Polymer X,22,2740,1,Tier2,Europe
2025-06-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6797,1,Tier1,Asia
2025-06-14,SUP002,Global Plastics,COMP_B,Polymer X,24,4424,1,Tier2,Europe
2025-06-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6370,1,Tier1,Asia
2025-06-15,SUP002,Global Plastics,COMP_B,Polymer X,24,2816,1,Tier2,Europe
2025-06-16,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5106,1,Tier1,Asia
2025-06-16,SUP002,Global Plastics,COMP_B,Polymer X,22,2750,1,Tier2,Europe
2025-06-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6254,1,Tier1,Asia
2025-06-17,SUP002,Global Plastics,COMP_B,Polymer X,22,2145,1,Tier2,Europe
2025-06-18,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4954,0,Tier1,Asia
2025-06-18,SUP002,Global Plastics,COMP_B,Polymer X,22,1843,1,Tier2,Europe
2025-06-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6358,1,Tier1,Asia
2025-06-19,SUP002,Global Plastics,COMP_B,Polymer X,22,2345,1,Tier2,Europe
2025-06-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5586,1,Tier1,Asia
2025-06-20,SUP002,Global Plastics,COMP_B,Polymer X,24,1,1,Tier2,Europe
2025-06-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4207,1,Tier1,Asia
2025-06-21,SUP002,Global Plastics,COMP_B,Polymer X,22,2751,1,Tier2,Europe
2025-06-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4691,1,Tier1,Asia
2025-06-22,SUP002,Global Plastics,COMP_B,Polymer X,32,4584,0,Tier2,Europe
2025-06-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4175,1,Tier1,Asia
2025-06-23,SUP002,Global Plastics,COMP_B,Polymer X,22,1222,1,Tier2,Europe
2025-06-24,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6695,0,Tier1,Asia
2025-06-24,SUP002,Global Plastics,COMP_B,Polymer X,22,3473,1,Tier2,Europe
2025-06-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6433,1,Tier1,Asia
2025-06-25,SUP002,Global Plastics,COMP_B,Polymer X,22,788,1,Tier2,Europe
2025-06-26,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5551,1,Tier1,Asia
2025-06-26,SUP002,Global Plastics,COMP_B,Polymer X,27,5390,0,Tier2,Europe
2025-06-27,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4951,0,Tier1,Asia
2025-06-27,SUP002,Global Plastics,COMP_B,Polymer X,22,2896,1,Tier2,Europe
2025-06-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4468,1,Tier1,Asia
2025-06-28,SUP002,Global Plastics,COMP_B,Polymer X,24,3026,1,Tier2,Europe
2025-06-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4656,1,Tier1,Asia
2025-06-29,SUP002,Global Plastics,COMP_B,Polymer X,22,2797,1,Tier2,Europe
2025-06-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4953,1,Tier1,Asia
2025-06-30,SUP002,Global Plastics,COMP_B,Polymer X,22,4994,1,Tier2,Europe
2025-07-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4466,1,Tier1,Asia
2025-07-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3417,1,Tier2,Europe
2025-07-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5066,1,Tier1,Asia
2025-07-02,SUP002,Global Plastics,COMP_B,Polymer X,22,2203,1,Tier2,Europe
2025-07-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7743,1,Tier1,Asia
2025-07-03,SUP002,Global Plastics,COMP_B,Polymer X,24,3207,1,Tier2,Europe
2025-07-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2924,1,Tier1,Asia
2025-07-04,SUP002,Global Plastics,COMP_B,Polymer X,32,3234,0,Tier2,Europe
2025-07-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5548,1,Tier1,Asia
2025-07-05,SUP002,Global Plastics,COMP_B,Polymer X,22,2927,1,Tier2,Europe
2025-07-06,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4825,0,Tier1,Asia
2025-07-06,SUP002,Global Plastics,COMP_B,Polymer X,22,2894,1,Tier2,Europe
2025-07-07,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4174,0,Tier1,Asia
2025-07-07,SUP002,Global Plastics,COMP_B,Polymer X,32,1860,0,Tier2,Europe
2025-07-08,SUP001,Acme Materials,COMP_A,Steel Alloy,16,1636,1,Tier1,Asia
2025-07-08,SUP002,Global Plastics,COMP_B,Polymer X,22,2381,1,Tier2,Europe
2025-07-09,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4659,0,Tier1,Asia
2025-07-09,SUP002,Global Plastics,COMP_B,Polymer X,22,3218,1,Tier2,Europe
2025-07-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5697,0,Tier1,Asia
2025-07-10,SUP002,Global Plastics,COMP_B,Polymer X,22,1347,1,Tier2,Europe
2025-07-11,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3193,0,Tier1,Asia
2025-07-11,SUP002,Global Plastics,COMP_B,Polymer X,24,3714,1,Tier2,Europe
2025-07-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6915,1,Tier1,Asia
2025-07-12,SUP002,Global Plastics,COMP_B,Polymer X,27,4065,0,Tier2,Europe
2025-07-13,SUP001,Acme Materials,COMP_A,Steel Alloy,19,1545,0,Tier1,Asia
2025-07-13,SUP002,Global Plastics,COMP_B,Polymer X,24,2727,1,Tier2,Europe
2025-07-14,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3893,1,Tier1,Asia
2025-07-14,SUP002,Global Plastics,COMP_B,Polymer X,22,2874,1,Tier2,Europe
2025-07-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3191,1,Tier1,Asia
2025-07-15,SUP002,Global Plastics,COMP_B,Polymer X,22,5924,1,Tier2,Europe
2025-07-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4168,1,Tier1,Asia
2025-07-16,SUP002,Global Plastics,COMP_B,Polymer X,22,3390,1,Tier2,Europe
2025-07-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3563,1,Tier1,Asia
2025-07-17,SUP002,Global Plastics,COMP_B,Polymer X,22,4045,1,Tier2,Europe
2025-07-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5805,1,Tier1,Asia
2025-07-18,SUP002,Global Plastics,COMP_B,Polymer X,22,2416,1,Tier2,Europe
2025-07-19,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4558,1,Tier1,Asia
2025-07-19,SUP002,Global Plastics,COMP_B,Polymer X,27,2525,0,Tier2,Europe
2025-07-20,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4235,0,Tier1,Asia
2025-07-20,SUP002,Global Plastics,COMP_B,Polymer X,22,4301,1,Tier2,Europe
2025-07-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5121,1,Tier1,Asia
2025-07-21,SUP002,Global Plastics,COMP_B,Polymer X,22,3263,1,Tier2,Europe
2025-07-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5820,1,Tier1,Asia
2025-07-22,SUP002,Global Plastics,COMP_B,Polymer X,22,3654,1,Tier2,Europe
2025-07-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,1145,1,Tier1,Asia
2025-07-23,SUP002,Global Plastics,COMP_B,Polymer X,24,2051,1,Tier2,Europe
2025-07-24,SUP001,Acme Materials,COMP_A,Steel Alloy,24,7073,0,Tier1,Asia
2025-07-24,SUP002,Global Plastics,COMP_B,Polymer X,22,3279,1,Tier2,Europe
2025-07-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5114,1,Tier1,Asia
2025-07-25,SUP002,Global Plastics,COMP_B,Polymer X,22,2859,1,Tier2,Europe
2025-07-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4367,1,Tier1,Asia
2025-07-26,SUP002,Global Plastics,COMP_B,Polymer X,27,1600,0,Tier2,Europe
2025-07-27,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5161,1,Tier1,Asia
2025-07-27,SUP002,Global Plastics,COMP_B,Polymer X,22,4048,1,Tier2,Europe
2025-07-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5967,1,Tier1,Asia
2025-07-28,SUP002,Global Plastics,COMP_B,Polymer X,24,3058,1,Tier2,Europe
2025-07-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7473,1,Tier1,Asia
2025-07-29,SUP002,Global Plastics,COMP_B,Polymer X,22,4379,1,Tier2,Europe
2025-07-30,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4084,1,Tier1,Asia
2025-07-30,SUP002,Global Plastics,COMP_B,Polymer X,24,2469,1,Tier2,Europe
2025-07-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4635,1,Tier1,Asia
2025-07-31,SUP002,Global Plastics,COMP_B,Polymer X,27,1999,0,Tier2,Europe
2025-08-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4863,1,Tier1,Asia
2025-08-01,SUP002,Global Plastics,COMP_B,Polymer X,22,1320,1,Tier2,Europe
2025-08-02,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6094,1,Tier1,Asia
2025-08-02,SUP002,Global Plastics,COMP_B,Polymer X,22,3559,1,Tier2,Europe
2025-08-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5079,1,Tier1,Asia
2025-08-03,SUP002,Global Plastics,COMP_B,Polymer X,22,2377,1,Tier2,Europe
2025-08-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4885,1,Tier1,Asia
2025-08-04,SUP002,Global Plastics,COMP_B,Polymer X,24,2459,1,Tier2,Europe
2025-08-05,SUP001,Acme Materials,COMP_A,Steel Alloy,16,8964,1,Tier1,Asia
2025-08-05,SUP002,Global Plastics,COMP_B,Polymer X,24,1858,1,Tier2,Europe
2025-08-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3972,1,Tier1,Asia
2025-08-06,SUP002,Global Plastics,COMP_B,Polymer X,24,2122,1,Tier2,Europe
2025-08-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4363,1,Tier1,Asia
2025-08-07,SUP002,Global Plastics,COMP_B,Polymer X,27,5733,0,Tier2,Europe
2025-08-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4590,1,Tier1,Asia
2025-08-08,SUP002,Global Plastics,COMP_B,Polymer X,27,1829,0,Tier2,Europe
2025-08-09,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5688,0,Tier1,Asia
2025-08-09,SUP002,Global Plastics,COMP_B,Polymer X,22,1256,1,Tier2,Europe
2025-08-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4312,1,Tier1,Asia
2025-08-10,SUP002,Global Plastics,COMP_B,Polymer X,24,1346,1,Tier2,Europe
2025-08-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3871,1,Tier1,Asia
2025-08-11,SUP002,Global Plastics,COMP_B,Polymer X,27,1,0,Tier2,Europe
2025-08-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5973,1,Tier1,Asia
2025-08-12,SUP002,Global Plastics,COMP_B,Polymer X,24,4226,1,Tier2,Europe
2025-08-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4852,1,Tier1,Asia
2025-08-13,SUP002,Global Plastics,COMP_B,Polymer X,27,2728,0,Tier2,Europe
2025-08-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4652,1,Tier1,Asia
2025-08-14,SUP002,Global Plastics,COMP_B,Polymer X,22,3171,1,Tier2,Europe
2025-08-15,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5610,0,Tier1,Asia
2025-08-15,SUP002,Global Plastics,COMP_B,Polymer X,22,4675,1,Tier2,Europe
2025-08-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5169,1,Tier1,Asia
2025-08-16,SUP002,Global Plastics,COMP_B,Polymer X,24,2474,1,Tier2,Europe
2025-08-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6406,1,Tier1,Asia
2025-08-17,SUP002,Global Plastics,COMP_B,Polymer X,27,1237,0,Tier2,Europe
2025-08-18,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7306,1,Tier1,Asia
2025-08-18,SUP002,Global Plastics,COMP_B,Polymer X,22,2925,1,Tier2,Europe
2025-08-19,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5544,0,Tier1,Asia
2025-08-19,SUP002,Global Plastics,COMP_B,Polymer X,22,4081,1,Tier2,Europe
2025-08-20,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6161,0,Tier1,Asia
2025-08-20,SUP002,Global Plastics,COMP_B,Polymer X,27,4640,0,Tier2,Europe
2025-08-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4326,1,Tier1,Asia
2025-08-21,SUP002,Global Plastics,COMP_B,Polymer X,22,2522,1,Tier2,Europe
2025-08-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4713,1,Tier1,Asia
2025-08-22,SUP002,Global Plastics,COMP_B,Polymer X,24,3259,1,Tier2,Europe
2025-08-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4942,1,Tier1,Asia
2025-08-23,SUP002,Global Plastics,COMP_B,Polymer X,24,3855,1,Tier2,Europe
2025-08-24,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4583,1,Tier1,Asia
2025-08-24,SUP002,Global Plastics,COMP_B,Polymer X,24,1635,1,Tier2,Europe
2025-08-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2865,1,Tier1,Asia
2025-08-25,SUP002,Global Plastics,COMP_B,Polymer X,22,4905,1,Tier2,Europe
2025-08-26,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2681,1,Tier1,Asia
2025-08-26,SUP002,Global Plastics,COMP_B,Polymer X,22,3015,1,Tier2,Europe
2025-08-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5357,1,Tier1,Asia
2025-08-27,SUP002,Global Plastics,COMP_B,Polymer X,22,2844,1,Tier2,Europe
2025-08-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7964,1,Tier1,Asia
2025-08-28,SUP002,Global Plastics,COMP_B,Polymer X,24,5148,1,Tier2,Europe
2025-08-29,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3191,0,Tier1,Asia
2025-08-29,SUP002,Global Plastics,COMP_B,Polymer X,22,3301,1,Tier2,Europe
2025-08-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4548,1,Tier1,Asia
2025-08-30,SUP002,Global Plastics,COMP_B,Polymer X,32,2310,0,Tier2,Europe
2025-08-31,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3145,1,Tier1,Asia
2025-08-31,SUP002,Global Plastics,COMP_B,Polymer X,22,2878,1,Tier2,Europe
2025-09-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5669,1,Tier1,Asia
2025-09-01,SUP002,Global Plastics,COMP_B,Polymer X,22,525,1,Tier2,Europe
2025-09-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4716,1,Tier1,Asia
2025-09-02,SUP002,Global Plastics,COMP_B,Polymer X,24,54,1,Tier2,Europe
2025-09-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6819,1,Tier1,Asia
2025-09-03,SUP002,Global Plastics,COMP_B,Polymer X,22,4091,1,Tier2,Europe
2025-09-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5604,1,Tier1,Asia
2025-09-04,SUP002,Global Plastics,COMP_B,Polymer X,22,3552,1,Tier2,Europe
2025-09-05,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6393,0,Tier1,Asia
2025-09-05,SUP002,Global Plastics,COMP_B,Polymer X,24,2685,1,Tier2,Europe
2025-09-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4428,1,Tier1,Asia
2025-09-06,SUP002,Global Plastics,COMP_B,Polymer X,22,4673,1,Tier2,Europe
2025-09-07,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5202,0,Tier1,Asia
2025-09-07,SUP002,Global Plastics,COMP_B,Polymer X,24,4339,1,Tier2,Europe
2025-09-08,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5302,0,Tier1,Asia
2025-09-08,SUP002,Global Plastics,COMP_B,Polymer X,22,2634,1,Tier2,Europe
2025-09-09,SUP001,Acme Materials,COMP_A,Steel Alloy,24,3755,0,Tier1,Asia
2025-09-09,SUP002,Global Plastics,COMP_B,Polymer X,27,3513,0,Tier2,Europe
2025-09-10,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3098,1,Tier1,Asia
2025-09-10,SUP002,Global Plastics,COMP_B,Polymer X,27,3321,0,Tier2,Europe
2025-09-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3521,1,Tier1,Asia
2025-09-11,SUP002,Global Plastics,COMP_B,Polymer X,22,4555,1,Tier2,Europe
2025-09-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,8254,1,Tier1,Asia
2025-09-12,SUP002,Global Plastics,COMP_B,Polymer X,22,3111,1,Tier2,Europe
2025-09-13,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6522,0,Tier1,Asia
2025-09-13,SUP002,Global Plastics,COMP_B,Polymer X,22,3965,1,Tier2,Europe
2025-09-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3468,1,Tier1,Asia
2025-09-14,SUP002,Global Plastics,COMP_B,Polymer X,27,2393,0,Tier2,Europe
2025-09-15,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4943,1,Tier1,Asia
2025-09-15,SUP002,Global Plastics,COMP_B,Polymer X,22,3199,1,Tier2,Europe
2025-09-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4887,1,Tier1,Asia
2025-09-16,SUP002,Global Plastics,COMP_B,Polymer X,22,3538,1,Tier2,Europe
2025-09-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7265,1,Tier1,Asia
2025-09-17,SUP002,Global Plastics,COMP_B,Polymer X,24,1345,1,Tier2,Europe
2025-09-18,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4848,1,Tier1,Asia
2025-09-18,SUP002,Global Plastics,COMP_B,Polymer X,22,5642,1,Tier2,Europe
2025-09-19,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4922,1,Tier1,Asia
2025-09-19,SUP002,Global Plastics,COMP_B,Polymer X,27,1971,0,Tier2,Europe
2025-09-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5663,1,Tier1,Asia
2025-09-20,SUP002,Global Plastics,COMP_B,Polymer X,22,2351,1,Tier2,Europe
2025-09-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6633,1,Tier1,Asia
2025-09-21,SUP002,Global Plastics,COMP_B,Polymer X,22,3960,1,Tier2,Europe
2025-09-22,SUP001,Acme Materials,COMP_A,Steel Alloy,19,2397,0,Tier1,Asia
2025-09-22,SUP002,Global Plastics,COMP_B,Polymer X,22,2121,1,Tier2,Europe
2025-09-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6495,1,Tier1,Asia
2025-09-23,SUP002,Global Plastics,COMP_B,Polymer X,22,2723,1,Tier2,Europe
2025-09-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4957,1,Tier1,Asia
2025-09-24,SUP002,Global Plastics,COMP_B,Polymer X,22,4687,1,Tier2,Europe
2025-09-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6658,1,Tier1,Asia
2025-09-25,SUP002,Global Plastics,COMP_B,Polymer X,22,2475,1,Tier2,Europe
2025-09-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4417,1,Tier1,Asia
2025-09-26,SUP002,Global Plastics,COMP_B,Polymer X,22,1964,1,Tier2,Europe
2025-09-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6645,1,Tier1,Asia
2025-09-27,SUP002,Global Plastics,COMP_B,Polymer X,24,4458,1,Tier2,Europe
2025-09-28,SUP001,Acme Materials,COMP_A,Steel Alloy,19,2960,0,Tier1,Asia
2025-09-28,SUP002,Global Plastics,COMP_B,Polymer X,22,4357,1,Tier2,Europe
2025-09-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4461,1,Tier1,Asia
2025-09-29,SUP002,Global Plastics,COMP_B,Polymer X,22,4620,1,Tier2,Europe
2025-09-30,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2308,1,Tier1,Asia
2025-09-30,SUP002,Global Plastics,COMP_B,Polymer X,22,3277,1,Tier2,Europe
2025-10-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4746,1,Tier1,Asia
2025-10-01,SUP002,Global Plastics,COMP_B,Polymer X,24,4137,1,Tier2,Europe
2025-10-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4046,1,Tier1,Asia
2025-10-02,SUP002,Global Plastics,COMP_B,Polymer X,24,4352,1,Tier2,Europe
2025-10-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6333,1,Tier1,Asia
2025-10-03,SUP002,Global Plastics,COMP_B,Polymer X,22,3994,1,Tier2,Europe
2025-10-04,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3059,1,Tier1,Asia
2025-10-04,SUP002,Global Plastics,COMP_B,Polymer X,24,2306,1,Tier2,Europe
2025-10-05,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6247,0,Tier1,Asia
2025-10-05,SUP002,Global Plastics,COMP_B,Polymer X,22,3244,1,Tier2,Europe
2025-10-06,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4362,1,Tier1,Asia
2025-10-06,SUP002,Global Plastics,COMP_B,Polymer X,22,2015,1,Tier2,Europe
2025-10-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3264,1,Tier1,Asia
2025-10-07,SUP002,Global Plastics,COMP_B,Polymer X,27,3000,0,Tier2,Europe
2025-10-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7752,1,Tier1,Asia
2025-10-08,SUP002,Global Plastics,COMP_B,Polymer X,22,2534,1,Tier2,Europe
2025-10-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5629,1,Tier1,Asia
2025-10-09,SUP002,Global Plastics,COMP_B,Polymer X,27,2997,0,Tier2,Europe
2025-10-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3925,0,Tier1,Asia
2025-10-10,SUP002,Global Plastics,COMP_B,Polymer X,27,4418,0,Tier2,Europe
2025-10-11,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6077,1,Tier1,Asia
